-181.173, -40.921, 13.194, 23.050
-181.170, -41.362, 13.237, 23.083
-181.168, -41.804, 13.280, 23.116
-181.166, -42.248, 13.323, 23.149
-181.164, -42.693, 13.366, 23.182
-181.161, -43.140, 13.410, 23.215
-181.159, -43.588, 13.453, 23.248
-181.157, -44.037, 13.497, 23.281
-181.154, -44.488, 13.541, 23.314
-181.152, -44.941, 13.585, 23.347
-181.150, -45.395, 13.629, 23.380
-181.147, -45.850, 13.673, 23.413
-181.145, -46.307, 13.718, 23.446
-181.143, -46.766, 13.762, 23.479
-181.140, -47.226, 13.807, 23.512
-181.138, -47.687, 13.852, 23.545
-181.135, -48.150, 13.897, 23.578
-181.133, -48.614, 13.942, 23.611
-181.130, -49.080, 13.988, 23.644
-181.128, -49.547, 14.033, 23.677
-181.125, -50.016, 14.079, 23.710
-181.123, -50.487, 14.124, 23.743
-181.120, -50.959, 14.170, 23.776
-181.118, -51.432, 14.216, 23.809
-181.115, -51.907, 14.263, 23.842
-181.112, -52.384, 14.309, 23.875
-181.110, -52.862, 14.355, 23.908
-181.107, -53.342, 14.402, 23.941
-181.105, -53.823, 14.449, 23.974
-181.102, -54.306, 14.496, 24.007
-181.099, -54.790, 14.543, 24.040
-181.097, -55.276, 14.590, 24.073
-181.094, -55.764, 14.637, 24.106
-181.091, -56.253, 14.684, 24.139
-181.088, -56.744, 14.732, 24.172
-181.086, -57.236, 14.780, 24.205
-181.083, -57.730, 14.828, 24.238
-181.080, -58.225, 14.876, 24.271
-181.077, -58.722, 14.924, 24.304
-181.074, -59.221, 14.972, 24.337
-181.071, -59.721, 15.021, 24.370
-181.069, -60.223, 15.069, 24.403
-181.066, -60.727, 15.118, 24.436
-181.063, -61.232, 15.167, 24.469
-181.060, -61.739, 15.216, 24.502
-181.057, -62.247, 15.265, 24.535
-181.054, -62.757, 15.314, 24.568
-181.051, -63.269, 15.364, 24.601
-181.048, -63.782, 15.414, 24.634
-181.045, -64.297, 15.463, 24.667
-181.042, -64.814, 15.513, 24.700
-181.039, -65.332, 15.564, 24.733
-181.035, -65.853, 15.614, 24.766
-181.032, -66.374, 15.664, 24.799
-181.029, -66.898, 15.715, 24.832
-181.026, -67.423, 15.766, 24.865
-181.023, -67.950, 15.816, 24.898
-181.020, -68.478, 15.867, 24.931
-181.016, -69.008, 15.919, 24.964
-181.013, -69.540, 15.970, 24.997
-181.010, -70.074, 16.022, 25.030
-181.006, -70.609, 16.073, 25.063
-181.003, -71.146, 16.125, 25.096
-181.000, -71.685, 16.177, 25.129
-180.996, -72.226, 16.229, 25.162
-180.993, -72.768, 16.281, 25.195
-180.990, -73.312, 16.334, 25.228
-180.986, -73.858, 16.386, 25.261
-180.983, -74.405, 16.439, 25.294
-180.979, -74.955, 16.492, 25.327
-180.976, -75.506, 16.545, 25.360
-180.972, -76.059, 16.598, 25.393
-180.969, -76.613, 16.652, 25.426
-180.965, -77.170, 16.705, 25.459
-180.961, -77.728, 16.759, 25.492
-180.958, -78.288, 16.813, 25.525
-180.954, -78.850, 16.867, 25.558
-180.950, -79.413, 16.921, 25.591
-180.947, -79.979, 16.975, 25.624
-180.943, -80.546, 17.030, 25.657
-180.939, -81.115, 17.084, 25.690
-180.935, -81.686, 17.139, 25.723
-180.931, -82.258, 17.194, 25.756
-180.928, -82.833, 17.249, 25.789
-180.924, -83.409, 17.304, 25.822
-180.920, -83.988, 17.360, 25.855
-180.916, -84.568, 17.415, 25.888
-180.912, -85.150, 17.471, 25.921
-180.908, -85.733, 17.527, 25.954
-180.904, -86.319, 17.583, 25.987
-180.900, -86.907, 17.639, 26.020
-180.896, -87.496, 17.695, 26.053
-180.892, -88.087, 17.751, 26.086
-180.888, -88.680, 17.806, 26.119
-180.883, -89.275, 17.858, 26.152
-180.879, -89.872, 17.907, 26.185
-180.875, -90.470, 17.949, 26.218
-180.871, -91.069, 17.983, 26.251
-180.866, -91.668, 18.006, 26.284
-180.862, -92.269, 18.014, 26.317
-180.858, -92.868, 18.005, 26.350
-180.854, -93.467, 17.977, 26.383
-180.849, -94.065, 17.932, 26.416
-180.845, -94.660, 17.871, 26.449
-180.841, -95.253, 17.798, 26.482
-180.836, -95.844, 17.716, 26.515
-180.832, -96.431, 17.628, 26.548
-180.828, -97.016, 17.539, 26.581
-180.823, -97.597, 17.450, 26.614
-180.819, -98.176, 17.365, 26.647
-180.815, -98.753, 17.284, 26.680
-180.811, -99.326, 17.208, 26.713
-180.806, -99.898, 17.140, 26.746
-180.802, -100.467, 17.079, 26.779
-180.798, -101.035, 17.025, 26.812
-180.793, -101.602, 16.979, 26.845
-180.789, -102.167, 16.940, 26.878
-180.785, -102.731, 16.909, 26.911
-180.780, -103.294, 16.884, 26.944
-180.776, -103.856, 16.865, 26.977
-180.772, -104.418, 16.853, 27.010
-180.767, -104.980, 16.846, 27.043
-180.763, -105.542, 16.843, 27.076
-180.758, -106.104, 16.845, 27.109
-180.754, -106.666, 16.849, 27.142
-180.750, -107.228, 16.857, 27.175
-180.745, -107.790, 16.865, 27.208
-180.741, -108.353, 16.875, 27.241
-180.736, -108.916, 16.884, 27.274
-180.732, -109.479, 16.892, 27.307
-180.727, -110.043, 16.897, 27.340
-180.723, -110.606, 16.900, 27.373
-180.718, -111.169, 16.898, 27.406
-180.713, -111.733, 16.890, 27.439
-180.709, -112.295, 16.877, 27.472
-180.704, -112.857, 16.857, 27.505
-180.700, -113.418, 16.830, 27.538
-180.695, -113.978, 16.798, 27.571
-180.690, -114.537, 16.759, 27.604
-180.686, -115.094, 16.716, 27.637
-180.681, -115.650, 16.669, 27.670
-180.676, -116.204, 16.620, 27.703
-180.672, -116.757, 16.569, 27.736
-180.667, -117.307, 16.518, 27.769
-180.662, -117.856, 16.468, 27.802
-180.658, -118.404, 16.419, 27.835
-180.653, -118.950, 16.372, 27.868
-180.649, -119.494, 16.328, 27.901
-180.644, -120.037, 16.288, 27.934
-180.639, -120.579, 16.250, 27.967
-180.634, -121.120, 16.217, 28.000
-180.630, -121.660, 16.187, 28.033
-180.625, -122.199, 16.160, 28.066
-180.620, -122.737, 16.137, 28.099
-180.616, -123.275, 16.116, 28.132
-180.611, -123.811, 16.099, 28.165
-180.606, -124.348, 16.083, 28.198
-180.601, -124.884, 16.070, 28.231
-180.597, -125.419, 16.058, 28.264
-180.592, -125.954, 16.047, 28.297
-180.587, -126.489, 16.036, 28.330
-180.582, -127.023, 16.025, 28.363
-180.577, -127.557, 16.013, 28.396
-180.573, -128.091, 16.000, 28.429
-180.568, -128.624, 15.986, 28.462
-180.563, -129.156, 15.970, 28.495
-180.558, -129.688, 15.951, 28.528
-180.553, -130.220, 15.930, 28.561
-180.548, -130.750, 15.906, 28.594
-180.543, -131.279, 15.880, 28.627
-180.538, -131.808, 15.852, 28.660
-180.534, -132.335, 15.821, 28.693
-180.529, -132.862, 15.789, 28.726
-180.524, -133.387, 15.756, 28.759
-180.519, -133.911, 15.721, 28.792
-180.514, -134.434, 15.686, 28.825
-180.509, -134.956, 15.651, 28.858
-180.504, -135.477, 15.616, 28.891
-180.499, -135.997, 15.582, 28.924
-180.494, -136.515, 15.549, 28.957
-180.489, -137.033, 15.517, 28.990
-180.484, -137.549, 15.487, 29.023
-180.479, -138.064, 15.457, 29.056
-180.474, -138.579, 15.430, 29.089
-180.469, -139.093, 15.404, 29.122
-180.464, -139.606, 15.380, 29.155
-180.459, -140.118, 15.357, 29.188
-180.453, -140.629, 15.335, 29.221
-180.448, -141.140, 15.314, 29.254
-180.443, -141.650, 15.294, 29.287
-180.438, -142.159, 15.275, 29.320
-180.433, -142.668, 15.256, 29.353
-180.428, -143.176, 15.238, 29.386
-180.423, -143.683, 15.219, 29.419
-180.418, -144.190, 15.200, 29.452
-180.412, -144.696, 15.180, 29.485
-180.407, -145.202, 15.160, 29.518
-180.402, -145.707, 15.139, 29.551
-180.397, -146.211, 15.117, 29.584
-180.391, -146.714, 15.095, 29.617
-180.386, -147.217, 15.071, 29.650
-180.381, -147.718, 15.046, 29.683
-180.376, -148.219, 15.020, 29.716
-180.370, -148.719, 14.994, 29.749
-180.365, -149.218, 14.967, 29.782
-180.360, -149.716, 14.940, 29.815
-180.354, -150.214, 14.912, 29.848
-180.349, -150.710, 14.884, 29.881
-180.344, -151.205, 14.856, 29.914
-180.338, -151.700, 14.828, 29.947
-180.333, -152.193, 14.801, 29.980
-180.328, -152.686, 14.774, 30.013
-180.322, -153.178, 14.748, 30.046
-180.317, -153.669, 14.722, 30.079
-180.311, -154.159, 14.697, 30.112
-180.306, -154.648, 14.672, 30.145
-180.300, -155.136, 14.648, 30.178
-180.295, -155.624, 14.625, 30.211
-180.289, -156.111, 14.602, 30.244
-180.284, -156.597, 14.580, 30.277
-180.278, -157.083, 14.558, 30.310
-180.272, -157.567, 14.537, 30.343
-180.267, -158.051, 14.516, 30.376
-180.261, -158.535, 14.495, 30.409
-180.256, -159.017, 14.473, 30.442
-180.250, -159.499, 14.452, 30.475
-180.244, -159.980, 14.431, 30.508
-180.238, -160.461, 14.409, 30.541
-180.233, -160.941, 14.387, 30.574
-180.227, -161.420, 14.365, 30.607
-180.221, -161.898, 14.342, 30.640
-180.215, -162.375, 14.319, 30.673
-180.209, -162.852, 14.296, 30.706
-180.204, -163.328, 14.272, 30.739
-180.198, -163.803, 14.249, 30.772
-180.192, -164.277, 14.224, 30.805
-180.186, -164.751, 14.200, 30.838
-180.180, -165.223, 14.176, 30.871
-180.174, -165.695, 14.151, 30.904
-180.168, -166.166, 14.127, 30.937
-180.162, -166.637, 14.103, 30.970
-180.156, -167.106, 14.079, 31.003
-180.149, -167.575, 14.055, 31.036
-180.143, -168.043, 14.031, 31.069
-180.137, -168.510, 14.008, 31.102
-180.131, -168.976, 13.985, 31.135
-180.125, -169.441, 13.962, 31.168
-180.118, -169.906, 13.939, 31.201
-180.112, -170.370, 13.917, 31.234
-180.105, -170.834, 13.895, 31.267
-180.099, -171.296, 13.873, 31.300
-180.092, -171.758, 13.851, 31.333
-180.086, -172.219, 13.830, 31.366
-180.079, -172.680, 13.808, 31.399
-180.073, -173.139, 13.787, 31.432
-180.066, -173.598, 13.765, 31.465
-180.059, -174.057, 13.744, 31.498
-180.052, -174.514, 13.722, 31.531
-180.045, -174.971, 13.701, 31.564
-180.038, -175.427, 13.679, 31.597
-180.030, -175.882, 13.657, 31.630
-180.023, -176.337, 13.635, 31.663
-180.014, -176.791, 13.613, 31.696
-180.005, -177.244, 13.591, 31.729
-179.996, -177.696, 13.568, 31.762
-179.986, -178.148, 13.546, 31.795
-179.976, -178.599, 13.524, 31.828
-179.964, -179.049, 13.501, 31.861
-179.951, -179.498, 13.478, 31.894
-179.936, -179.946, 13.456, 31.927
-179.921, -180.394, 13.433, 31.960
-179.905, -180.841, 13.411, 31.993
-179.888, -181.287, 13.389, 32.026
-179.869, -181.732, 13.367, 32.059
-179.849, -182.177, 13.345, 32.092
-179.827, -182.621, 13.323, 32.125
-179.803, -183.064, 13.301, 32.158
-179.777, -183.506, 13.279, 32.191
-179.750, -183.947, 13.258, 32.224
-179.721, -184.387, 13.236, 32.257
-179.691, -184.827, 13.216, 32.290
-179.658, -185.266, 13.195, 32.323
-179.625, -185.703, 13.174, 32.356
-179.588, -186.141, 13.152, 32.389
-179.551, -186.577, 13.132, 32.422
-179.510, -187.012, 13.110, 32.455
-179.468, -187.446, 13.090, 32.488
-179.425, -187.880, 13.069, 32.521
-179.380, -188.313, 13.048, 32.554
-179.333, -188.744, 13.028, 32.587
-179.283, -189.175, 13.007, 32.620
-179.232, -189.605, 12.986, 32.653
-179.178, -190.034, 12.964, 32.686
-179.123, -190.462, 12.944, 32.719
-179.066, -190.889, 12.923, 32.752
-179.007, -191.315, 12.902, 32.785
-178.946, -191.740, 12.882, 32.818
-178.883, -192.164, 12.860, 32.851
-178.818, -192.587, 12.839, 32.884
-178.752, -193.010, 12.819, 32.917
-178.683, -193.431, 12.798, 32.950
-178.613, -193.851, 12.778, 32.983
-178.540, -194.270, 12.756, 33.016
-178.466, -194.688, 12.736, 33.049
-178.389, -195.105, 12.714, 33.082
-178.311, -195.521, 12.694, 33.115
-178.231, -195.936, 12.674, 33.148
-178.150, -196.350, 12.653, 33.181
-178.066, -196.762, 12.634, 33.214
-177.980, -197.174, 12.616, 33.247
-177.893, -197.585, 12.603, 33.280
-177.803, -197.995, 12.595, 33.313
-177.711, -198.405, 12.594, 33.346
-177.618, -198.814, 12.600, 33.379
-177.523, -199.224, 12.612, 33.412
-177.426, -199.633, 12.630, 33.445
-177.326, -200.043, 12.653, 33.478
-177.225, -200.454, 12.683, 33.511
-177.120, -200.864, 12.716, 33.544
-177.014, -201.276, 12.756, 33.577
-176.905, -201.688, 12.798, 33.610
-176.793, -202.101, 12.845, 33.643
-176.681, -202.516, 12.896, 33.676
-176.566, -202.932, 12.949, 33.709
-176.448, -203.349, 13.005, 33.742
-176.328, -203.767, 13.062, 33.775
-176.206, -204.187, 13.122, 33.808
-176.081, -204.608, 13.183, 33.841
-175.953, -205.030, 13.246, 33.874
-175.823, -205.454, 13.309, 33.907
-175.691, -205.879, 13.374, 33.940
-175.557, -206.306, 13.440, 33.973
-175.420, -206.735, 13.506, 34.006
-175.281, -207.165, 13.572, 34.039
-175.139, -207.596, 13.636, 34.072
-174.995, -208.029, 13.701, 34.105
-174.848, -208.463, 13.764, 34.138
-174.699, -208.899, 13.828, 34.171
-174.548, -209.336, 13.889, 34.204
-174.394, -209.774, 13.949, 34.237
-174.237, -210.213, 14.007, 34.270
-174.078, -210.653, 14.065, 34.303
-173.916, -211.095, 14.120, 34.336
-173.752, -211.537, 14.174, 34.369
-173.585, -211.981, 14.225, 34.402
-173.417, -212.425, 14.276, 34.435
-173.245, -212.870, 14.323, 34.468
-173.072, -213.316, 14.371, 34.501
-172.897, -213.763, 14.416, 34.534
-172.720, -214.211, 14.460, 34.567
-172.541, -214.659, 14.503, 34.600
-172.359, -215.108, 14.545, 34.633
-172.176, -215.558, 14.586, 34.666
-171.990, -216.008, 14.626, 34.699
-171.803, -216.459, 14.667, 34.732
-171.613, -216.911, 14.706, 34.765
-171.421, -217.363, 14.747, 34.798
-171.227, -217.815, 14.786, 34.831
-171.031, -218.269, 14.827, 34.864
-170.832, -218.722, 14.868, 34.897
-170.632, -219.177, 14.909, 34.930
-170.430, -219.632, 14.951, 34.963
-170.226, -220.087, 14.994, 34.996
-170.019, -220.544, 15.037, 35.029
-169.811, -221.001, 15.082, 35.062
-169.600, -221.458, 15.127, 35.095
-169.388, -221.917, 15.173, 35.128
-169.173, -222.376, 15.219, 35.161
-168.956, -222.836, 15.267, 35.194
-168.738, -223.297, 15.315, 35.227
-168.517, -223.759, 15.364, 35.260
-168.295, -224.221, 15.414, 35.293
-168.070, -224.685, 15.464, 35.326
-167.843, -225.149, 15.515, 35.359
-167.615, -225.615, 15.566, 35.392
-167.384, -226.081, 15.618, 35.425
-167.151, -226.548, 15.670, 35.458
-166.916, -227.016, 15.723, 35.491
-166.679, -227.485, 15.776, 35.524
-166.440, -227.955, 15.830, 35.557
-166.199, -228.426, 15.884, 35.590
-165.956, -228.898, 15.938, 35.623
-165.712, -229.371, 15.992, 35.656
-165.465, -229.845, 16.047, 35.689
-165.216, -230.320, 16.101, 35.722
-164.966, -230.796, 16.156, 35.755
-164.714, -231.274, 16.211, 35.788
-164.460, -231.752, 16.266, 35.821
-164.204, -232.232, 16.321, 35.854
-163.947, -232.713, 16.376, 35.887
-163.687, -233.195, 16.431, 35.920
-163.427, -233.678, 16.486, 35.953
-163.164, -234.162, 16.541, 35.986
-162.899, -234.647, 16.595, 36.019
-162.633, -235.134, 16.650, 36.052
-162.365, -235.622, 16.705, 36.085
-162.096, -236.110, 16.760, 36.118
-161.824, -236.600, 16.814, 36.151
-161.552, -237.092, 16.869, 36.184
-161.278, -237.584, 16.923, 36.217
-161.002, -238.078, 16.978, 36.250
-160.725, -238.573, 17.033, 36.283
-160.446, -239.069, 17.087, 36.316
-160.165, -239.566, 17.142, 36.349
-159.884, -240.065, 17.196, 36.382
-159.601, -240.565, 17.251, 36.415
-159.316, -241.066, 17.305, 36.448
-159.031, -241.569, 17.360, 36.481
-158.744, -242.073, 17.415, 36.514
-158.456, -242.579, 17.469, 36.547
-158.166, -243.086, 17.524, 36.580
-157.876, -243.594, 17.579, 36.613
-157.584, -244.104, 17.635, 36.646
-157.292, -244.615, 17.690, 36.679
-156.998, -245.128, 17.745, 36.712
-156.704, -245.643, 17.801, 36.745
-156.409, -246.159, 17.856, 36.778
-156.112, -246.677, 17.912, 36.811
-155.816, -247.197, 17.968, 36.844
-155.518, -247.719, 18.024, 36.877
-155.221, -248.242, 18.080, 36.910
-154.923, -248.768, 18.137, 36.943
-154.624, -249.295, 18.193, 36.976
-154.326, -249.825, 18.249, 37.009
-154.028, -250.357, 18.306, 37.042
-153.729, -250.891, 18.363, 37.075
-153.431, -251.427, 18.420, 37.108
-153.133, -251.966, 18.477, 37.141
-152.836, -252.507, 18.534, 37.174
-152.539, -253.050, 18.591, 37.207
-152.242, -253.596, 18.648, 37.240
-151.947, -254.144, 18.705, 37.273
-151.652, -254.695, 18.761, 37.306
-151.358, -255.249, 18.815, 37.339
-151.065, -255.805, 18.866, 37.372
-150.774, -256.363, 18.913, 37.405
-150.483, -256.924, 18.953, 37.438
-150.195, -257.487, 18.985, 37.471
-149.908, -258.051, 19.006, 37.504
-149.623, -258.617, 19.013, 37.537
-149.341, -259.184, 19.005, 37.570
-149.061, -259.751, 18.981, 37.603
-148.785, -260.318, 18.941, 37.636
-148.512, -260.885, 18.886, 37.669
-148.242, -261.451, 18.821, 37.702
-147.976, -262.016, 18.747, 37.735
-147.713, -262.580, 18.668, 37.768
-147.454, -263.143, 18.586, 37.801
-147.198, -263.704, 18.505, 37.834
-146.947, -264.265, 18.426, 37.867
-146.699, -264.824, 18.351, 37.900
-146.455, -265.382, 18.282, 37.933
-146.214, -265.940, 18.222, 37.966
-145.977, -266.498, 18.170, 37.999
-145.743, -267.055, 18.127, 38.032
-145.512, -267.612, 18.093, 38.065
-145.284, -268.170, 18.067, 38.098
-145.059, -268.728, 18.049, 38.131
-144.837, -269.287, 18.039, 38.164
-144.618, -269.847, 18.036, 38.197
-144.401, -270.409, 18.039, 38.230
-144.187, -270.971, 18.049, 38.263
-143.976, -271.535, 18.064, 38.296
-143.767, -272.101, 18.084, 38.329
-143.560, -272.668, 18.109, 38.362
-143.357, -273.237, 18.137, 38.395
-143.155, -273.808, 18.170, 38.428
-142.956, -274.382, 18.206, 38.461
-142.759, -274.957, 18.246, 38.494
-142.564, -275.534, 18.288, 38.527
-142.372, -276.114, 18.332, 38.560
-142.182, -276.697, 18.380, 38.593
-141.994, -277.282, 18.429, 38.626
-141.809, -277.869, 18.480, 38.659
-141.625, -278.458, 18.532, 38.692
-141.445, -279.051, 18.584, 38.725
-141.266, -279.645, 18.637, 38.758
-141.090, -280.243, 18.689, 38.791
-140.917, -280.842, 18.739, 38.824
-140.746, -281.445, 18.787, 38.857
-140.578, -282.049, 18.830, 38.890
-140.412, -282.655, 18.867, 38.923
-140.249, -283.263, 18.895, 38.956
-140.089, -283.873, 18.911, 38.989
-139.932, -284.483, 18.914, 39.022
-139.778, -285.093, 18.899, 39.055
-139.628, -285.704, 18.868, 39.088
-139.481, -286.314, 18.821, 39.121
-139.337, -286.922, 18.759, 39.154
-139.197, -287.529, 18.685, 39.187
-139.060, -288.133, 18.603, 39.220
-138.928, -288.736, 18.516, 39.253
-138.798, -289.336, 18.427, 39.286
-138.673, -289.935, 18.339, 39.319
-138.551, -290.531, 18.253, 39.352
-138.433, -291.125, 18.171, 39.385
-138.319, -291.717, 18.095, 39.418
-138.207, -292.308, 18.025, 39.451
-138.099, -292.897, 17.962, 39.484
-137.995, -293.485, 17.906, 39.517
-137.894, -294.072, 17.857, 39.550
-137.796, -294.658, 17.814, 39.583
-137.700, -295.243, 17.779, 39.616
-137.608, -295.828, 17.750, 39.649
-137.520, -296.412, 17.726, 39.682
-137.434, -296.997, 17.709, 39.715
-137.351, -297.581, 17.697, 39.748
-137.271, -298.165, 17.690, 39.781
-137.194, -298.750, 17.687, 39.814
-137.120, -299.335, 17.687, 39.847
-137.048, -299.921, 17.690, 39.880
-136.980, -300.507, 17.696, 39.913
-136.915, -301.094, 17.703, 39.946
-136.852, -301.681, 17.711, 39.979
-136.791, -302.268, 17.719, 40.012
-136.734, -302.856, 17.726, 40.045
-136.680, -303.445, 17.730, 40.078
-136.628, -304.034, 17.733, 40.111
-136.580, -304.623, 17.731, 40.144
-136.534, -305.212, 17.725, 40.177
-136.491, -305.801, 17.713, 40.210
-136.452, -306.389, 17.695, 40.243
-136.416, -306.977, 17.672, 40.276
-136.382, -307.564, 17.641, 40.309
-136.352, -308.151, 17.606, 40.342
-136.324, -308.735, 17.565, 40.375
-136.301, -309.319, 17.520, 40.408
-136.280, -309.901, 17.472, 40.441
-136.262, -310.482, 17.422, 40.474
-136.247, -311.060, 17.371, 40.507
-136.236, -311.638, 17.319, 40.540
-136.227, -312.213, 17.269, 40.573
-136.221, -312.787, 17.220, 40.606
-136.219, -313.360, 17.172, 40.639
-136.220, -313.931, 17.128, 40.672
-136.224, -314.501, 17.087, 40.705
-136.231, -315.069, 17.049, 40.738
-136.241, -315.636, 17.014, 40.771
-136.254, -316.203, 16.983, 40.804
-136.270, -316.768, 16.955, 40.837
-136.290, -317.332, 16.929, 40.870
-136.312, -317.895, 16.907, 40.903
-136.339, -318.458, 16.887, 40.936
-136.368, -319.019, 16.870, 40.969
-136.400, -319.580, 16.855, 41.002
-136.435, -320.141, 16.842, 41.035
-136.474, -320.701, 16.829, 41.068
-136.517, -321.259, 16.816, 41.101
-136.562, -321.818, 16.805, 41.134
-136.612, -322.376, 16.792, 41.167
-136.664, -322.932, 16.780, 41.200
-136.720, -323.489, 16.766, 41.233
-136.779, -324.044, 16.751, 41.266
-136.842, -324.598, 16.734, 41.299
-136.907, -325.152, 16.715, 41.332
-136.976, -325.704, 16.694, 41.365
-137.049, -326.255, 16.669, 41.398
-137.126, -326.804, 16.643, 41.431
-137.206, -327.352, 16.613, 41.464
-137.290, -327.898, 16.583, 41.497
-137.377, -328.443, 16.550, 41.530
-137.467, -328.986, 16.517, 41.563
-137.561, -329.528, 16.482, 41.596
-137.658, -330.067, 16.447, 41.629
-137.759, -330.605, 16.411, 41.662
-137.864, -331.140, 16.374, 41.695
-137.973, -331.674, 16.339, 41.728
-138.086, -332.206, 16.304, 41.761
-138.202, -332.735, 16.270, 41.794
-138.323, -333.263, 16.237, 41.827
-138.447, -333.789, 16.207, 41.860
-138.575, -334.313, 16.177, 41.893
-138.706, -334.835, 16.150, 41.926
-138.841, -335.355, 16.123, 41.959
-138.980, -335.873, 16.097, 41.992
-139.123, -336.390, 16.074, 42.025
-139.270, -336.904, 16.051, 42.058
-139.420, -337.417, 16.030, 42.091
-139.574, -337.928, 16.010, 42.124
-139.730, -338.438, 15.991, 42.157
-139.890, -338.946, 15.972, 42.190
-140.053, -339.452, 15.954, 42.223
-140.219, -339.957, 15.935, 42.256
-140.387, -340.460, 15.917, 42.289
-140.558, -340.962, 15.898, 42.322
-140.732, -341.462, 15.878, 42.355
-140.908, -341.960, 15.857, 42.388
-141.087, -342.456, 15.834, 42.421
-141.269, -342.951, 15.811, 42.454
-141.453, -343.444, 15.787, 42.487
-141.639, -343.936, 15.761, 42.520
-141.828, -344.425, 15.735, 42.553
-142.018, -344.913, 15.707, 42.586
-142.210, -345.399, 15.679, 42.619
-142.403, -345.884, 15.650, 42.652
-142.599, -346.366, 15.620, 42.685
-142.796, -346.847, 15.591, 42.718
-142.994, -347.327, 15.561, 42.751
-143.194, -347.805, 15.531, 42.784
-143.395, -348.281, 15.501, 42.817
-143.599, -348.755, 15.472, 42.850
-143.803, -349.227, 15.443, 42.883
-144.009, -349.698, 15.415, 42.916
-144.216, -350.168, 15.388, 42.949
-144.424, -350.636, 15.362, 42.982
-144.633, -351.103, 15.342, 43.015
-144.844, -351.568, 15.326, 43.048
-145.055, -352.033, 15.317, 43.081
-145.269, -352.497, 15.314, 43.114
-145.483, -352.961, 15.318, 43.147
-145.698, -353.424, 15.328, 43.180
-145.915, -353.887, 15.344, 43.213
-146.134, -354.351, 15.365, 43.246
-146.354, -354.814, 15.392, 43.279
-146.575, -355.278, 15.423, 43.312
-146.798, -355.743, 15.459, 43.345
-147.022, -356.209, 15.499, 43.378
-147.248, -356.675, 15.543, 43.411
-147.475, -357.142, 15.590, 43.444
-147.705, -357.610, 15.640, 43.477
-147.935, -358.079, 15.693, 43.510
-148.168, -358.550, 15.749, 43.543
-148.402, -359.022, 15.806, 43.576
-148.637, -359.495, 15.867, 43.609
-148.875, -359.970, 15.928, 43.642
-149.114, -360.446, 15.992, 43.675
-149.354, -360.924, 16.057, 43.708
-149.597, -361.403, 16.124, 43.741
-149.841, -361.884, 16.192, 43.774
-150.088, -362.366, 16.261, 43.807
-150.335, -362.851, 16.331, 43.840
-150.585, -363.337, 16.401, 43.873
-150.836, -363.824, 16.473, 43.906
-151.089, -364.314, 16.545, 43.939
-151.344, -364.805, 16.617, 43.972
-151.600, -365.299, 16.690, 44.005
-151.858, -365.794, 16.763, 44.038
-152.117, -366.291, 16.836, 44.071
-152.378, -366.790, 16.909, 44.104
-152.641, -367.291, 16.982, 44.137
-152.905, -367.793, 17.054, 44.170
-153.171, -368.298, 17.127, 44.203
-153.438, -368.805, 17.199, 44.236
-153.707, -369.313, 17.270, 44.269
-153.978, -369.823, 17.341, 44.302
-154.249, -370.336, 17.412, 44.335
-154.522, -370.850, 17.481, 44.368
-154.797, -371.366, 17.550, 44.401
-155.073, -371.884, 17.618, 44.434
-155.350, -372.403, 17.685, 44.467
-155.629, -372.925, 17.751, 44.500
-155.908, -373.448, 17.817, 44.533
-156.189, -373.973, 17.881, 44.566
-156.471, -374.500, 17.944, 44.599
-156.754, -375.028, 18.006, 44.632
-157.039, -375.559, 18.068, 44.665
-157.324, -376.091, 18.128, 44.698
-157.610, -376.625, 18.188, 44.731
-157.898, -377.160, 18.246, 44.764
-158.186, -377.697, 18.304, 44.797
-158.475, -378.236, 18.362, 44.830
-158.765, -378.777, 18.418, 44.863
-159.056, -379.319, 18.474, 44.896
-159.347, -379.863, 18.529, 44.929
-159.639, -380.409, 18.584, 44.962
-159.932, -380.956, 18.639, 44.995
-160.226, -381.505, 18.693, 45.028
-160.521, -382.056, 18.747, 45.061
-160.816, -382.608, 18.801, 45.094
-161.111, -383.162, 18.855, 45.127
-161.407, -383.718, 18.909, 45.160
-161.704, -384.276, 18.963, 45.193
-162.001, -384.835, 19.017, 45.226
-162.299, -385.396, 19.071, 45.259
-162.597, -385.959, 19.125, 45.292
-162.896, -386.524, 19.180, 45.325
-163.195, -387.090, 19.234, 45.358
-163.494, -387.659, 19.289, 45.391
-163.794, -388.229, 19.345, 45.424
-164.094, -388.802, 19.401, 45.457
-164.395, -389.376, 19.457, 45.490
-164.696, -389.952, 19.513, 45.523
-164.997, -390.530, 19.570, 45.556
-165.298, -391.111, 19.627, 45.589
-165.600, -391.693, 19.684, 45.622
-165.901, -392.277, 19.742, 45.655
-166.203, -392.863, 19.801, 45.688
-166.505, -393.452, 19.859, 45.721
-166.808, -394.043, 19.918, 45.754
-167.110, -394.635, 19.977, 45.787
-167.412, -395.230, 20.037, 45.820
-167.715, -395.828, 20.097, 45.853
-168.017, -396.427, 20.158, 45.886
-168.319, -397.029, 20.218, 45.919
-168.622, -397.633, 20.279, 45.952
-168.924, -398.240, 20.340, 45.985
-169.226, -398.848, 20.402, 46.018
-169.528, -399.459, 20.464, 46.051
-169.829, -400.073, 20.526, 46.084
-170.131, -400.689, 20.589, 46.117
